,timestamp,High
1004,2007-05-20,63.29999923706055
1005,2007-05-21,68.68000030517578
1006,2007-05-22,69.06999969482422
1007,2007-05-23,73.30999755859375
1008,2007-05-24,70.41999816894531
1009,2007-05-25,69.69999694824219
1010,2007-05-26,69.69999694824219
1011,2007-05-27,69.69999694824219
1012,2007-05-28,69.69999694824219
1013,2007-05-29,69.77999877929689
1014,2007-05-30,70.08000183105469
1015,2007-05-31,70.73999786376953
1016,2007-06-01,69.30000305175781
1017,2007-06-02,69.30000305175781
1018,2007-06-03,69.30000305175781
1019,2007-06-04,70.6500015258789
1020,2007-06-05,74.23999786376953
1021,2007-06-06,73.75
1022,2007-06-07,74.72000122070312
1023,2007-06-08,73.23999786376953
1024,2007-06-09,73.23999786376953
1025,2007-06-10,73.23999786376953
1026,2007-06-11,73.05000305175781
1027,2007-06-12,70.76000213623047
1028,2007-06-13,71.88999938964844
1029,2007-06-14,72.12000274658203
1030,2007-06-15,72.87000274658203
1031,2007-06-16,72.87000274658203
1032,2007-06-17,72.87000274658203
1033,2007-06-18,72.63999938964844
1034,2007-06-19,71.66000366210938
1035,2007-06-20,70.5
1036,2007-06-21,69.76999664306639
1037,2007-06-22,69.87999725341797
1038,2007-06-23,69.87999725341797
1039,2007-06-24,69.87999725341797
1040,2007-06-25,69.62999725341797
1041,2007-06-26,68.62999725341797
1042,2007-06-27,68.20999908447266
1043,2007-06-28,70.23000335693361
1044,2007-06-29,69.19000244140625
1045,2007-06-30,69.19000244140625
1046,2007-07-01,69.19000244140625
1047,2007-07-02,69.70999908447266
1048,2007-07-03,70.05000305175781
1049,2007-07-04,70.05000305175781
1050,2007-07-05,69.65000152587889
1051,2007-07-06,69.30000305175781
1052,2007-07-07,69.30000305175781
1053,2007-07-08,69.30000305175781
1054,2007-07-09,72.3499984741211
1055,2007-07-10,71.94000244140625
1056,2007-07-11,71.6500015258789
1057,2007-07-12,73.56999969482422
1058,2007-07-13,75.3499984741211
